src_bytes,dst_bytes,rischio,timestamp
0,0,0,2023-01-01 12:04:00
0,0,0,2023-01-01 12:05:00
358,1758,0,2023-01-01 12:06:00
44,133,1,2023-01-01 12:07:00
282,1227,0,2023-01-01 12:08:00
323,1509,0,2023-01-01 12:09:00
105,105,1,2023-01-01 12:10:00
218,358,0,2023-01-01 12:11:00
0,0,0,2023-01-01 12:12:00
0,0,0,2023-01-01 12:13:00
329,303,0,2023-01-01 12:14:00
788,328,0,2023-01-01 12:15:00
311,4591,0,2023-01-01 12:16:00
0,0,0,2023-01-01 12:17:00
0,0,0,2023-01-01 12:18:00
35,130,0,2023-01-01 12:19:00
1032,0,1,2023-01-01 12:20:00
0,0,0,2023-01-01 12:21:00
0,0,0,2023-01-01 12:22:00
59,0,0,2023-01-01 12:23:00
0,0,0,2023-01-01 12:24:00
226,1022,0,2023-01-01 12:25:00
203,2108,0,2023-01-01 12:26:00
2544,333,0,2023-01-01 12:27:00
1032,0,1,2023-01-01 12:28:00
327,6721,0,2023-01-01 12:29:00
0,0,0,2023-01-01 12:30:00
0,0,0,2023-01-01 12:31:00
0,0,0,2023-01-01 12:32:00
0,0,0,2023-01-01 12:33:00
0,0,0,2023-01-01 12:34:00
54540,8314,3,2023-01-01 12:35:00
0,0,0,2023-01-01 12:36:00
0,0,0,2023-01-01 12:37:00
28,0,1,2023-01-01 12:38:00
8,0,1,2023-01-01 12:39:00
0,0,0,2023-01-01 12:40:00
0,0,0,2023-01-01 12:41:00
763,335,0,2023-01-01 12:42:00
0,0,0,2023-01-01 12:43:00
307,8339,0,2023-01-01 12:44:00
0,0,0,2023-01-01 12:45:00
0,0,0,2023-01-01 12:46:00
236,7262,0,2023-01-01 12:47:00
246,0,0,2023-01-01 12:48:00
0,0,0,2023-01-01 12:49:00
0,0,0,2023-01-01 12:50:00
0,0,0,2023-01-01 12:51:00
300,13038,0,2023-01-01 12:52:00
254,390,0,2023-01-01 12:53:00
147,105,1,2023-01-01 12:54:00
0,0,0,2023-01-01 12:55:00
1,0,0,2023-01-01 12:56:00
334,0,0,2023-01-01 12:57:00
0,0,0,2023-01-01 12:58:00
1221,3380,0,2023-01-01 12:59:00
0,0,0,2023-01-01 13:00:00
8,0,1,2023-01-01 13:01:00
299,291,0,2023-01-01 13:02:00
1874,0,0,2023-01-01 13:03:00
1301,335,0,2023-01-01 13:04:00
1,0,0,2023-01-01 13:05:00
43,132,1,2023-01-01 13:06:00
1032,0,1,2023-01-01 13:07:00
0,0,0,2023-01-01 13:08:00
330,256,0,2023-01-01 13:09:00
0,0,0,2023-01-01 13:10:00
302,7497,0,2023-01-01 13:11:00
0,0,0,2023-01-01 13:12:00
0,0,0,2023-01-01 13:13:00
0,0,0,2023-01-01 13:14:00
0,0,0,2023-01-01 13:15:00
0,0,0,2023-01-01 13:16:00
284,307,0,2023-01-01 13:17:00
0,0,0,2023-01-01 13:18:00
12,0,0,2023-01-01 13:19:00
238,276,0,2023-01-01 13:20:00
1194,482,0,2023-01-01 13:21:00
6601,0,3,2023-01-01 13:22:00
12,0,0,2023-01-01 13:23:00
1452,330,0,2023-01-01 13:24:00
2194619,0,3,2023-01-01 13:25:00
0,0,0,2023-01-01 13:26:00
0,0,0,2023-01-01 13:27:00
0,0,0,2023-01-01 13:28:00
240,748,0,2023-01-01 13:29:00
0,0,0,2023-01-01 13:30:00
42,42,1,2023-01-01 13:31:00
0,0,0,2023-01-01 13:32:00
336,1294,0,2023-01-01 13:33:00
11436,1383,3,2023-01-01 13:34:00
0,0,0,2023-01-01 13:35:00
195,4768,0,2023-01-01 13:36:00
516,4,1,2023-01-01 13:37:00
286,3491,0,2023-01-01 13:38:00
0,0,0,2023-01-01 13:39:00
215,1062,0,2023-01-01 13:40:00
196,1337,0,2023-01-01 13:41:00
722,334,0,2023-01-01 13:42:00
0,0,0,2023-01-01 13:43:00
0,0,0,2023-01-01 13:44:00
214,3477,0,2023-01-01 13:45:00
0,0,0,2023-01-01 13:46:00
232,2140,0,2023-01-01 13:47:00
224,1783,0,2023-01-01 13:48:00
8,0,1,2023-01-01 13:49:00
192,0,0,2023-01-01 13:50:00
294,478,0,2023-01-01 13:51:00
0,0,0,2023-01-01 13:52:00
213,259,0,2023-01-01 13:53:00
0,0,0,2023-01-01 13:54:00
105,146,1,2023-01-01 13:55:00
0,0,0,2023-01-01 13:56:00
303,458,0,2023-01-01 13:57:00
0,0,0,2023-01-01 13:58:00
44,126,1,2023-01-01 13:59:00
73,45,1,2023-01-01 14:00:00
197,2276,0,2023-01-01 14:01:00
0,0,0,2023-01-01 14:02:00
242,6725,0,2023-01-01 14:03:00
0,0,0,2023-01-01 14:04:00
308,607,0,2023-01-01 14:05:00
0,0,0,2023-01-01 14:06:00
0,0,0,2023-01-01 14:07:00
291,868,0,2023-01-01 14:08:00
0,0,0,2023-01-01 14:09:00
2697,331,0,2023-01-01 14:10:00
1,0,1,2023-01-01 14:11:00
0,0,0,2023-01-01 14:12:00
0,0,0,2023-01-01 14:13:00
200,3042,0,2023-01-01 14:14:00
0,0,0,2023-01-01 14:15:00
0,0,0,2023-01-01 14:16:00
8,224,0,2023-01-01 14:17:00
1032,0,1,2023-01-01 14:18:00
28,0,1,2023-01-01 14:19:00
0,0,0,2023-01-01 14:20:00
341,281,0,2023-01-01 14:21:00
8,493,0,2023-01-01 14:22:00
0,0,0,2023-01-01 14:23:00
0,0,0,2023-01-01 14:24:00
1483,363,0,2023-01-01 14:25:00
46,128,1,2023-01-01 14:26:00
2426,2737,0,2023-01-01 14:27:00
36,0,1,2023-01-01 14:28:00
210,1425,0,2023-01-01 14:29:00
0,0,0,2023-01-01 14:30:00
0,0,0,2023-01-01 14:31:00
170,13603,0,2023-01-01 14:32:00
0,0,0,2023-01-01 14:33:00
8,0,1,2023-01-01 14:34:00
0,0,0,2023-01-01 14:35:00
0,0,0,2023-01-01 14:36:00
0,0,0,2023-01-01 14:37:00
0,0,0,2023-01-01 14:38:00
269,8921,0,2023-01-01 14:39:00
315,347,0,2023-01-01 14:40:00
0,0,0,2023-01-01 14:41:00
0,0,0,2023-01-01 14:42:00
0,0,0,2023-01-01 14:43:00
0,0,0,2023-01-01 14:44:00
216,7384,0,2023-01-01 14:45:00
0,0,0,2023-01-01 14:46:00
0,0,0,2023-01-01 14:47:00
235,12623,0,2023-01-01 14:48:00
667,332,0,2023-01-01 14:49:00
1160,333,0,2023-01-01 14:50:00
8,0,1,2023-01-01 14:51:00
1299,329,0,2023-01-01 14:52:00
0,0,0,2023-01-01 14:53:00
0,0,0,2023-01-01 14:54:00
711,336,0,2023-01-01 14:55:00
1032,0,1,2023-01-01 14:56:00
8,0,1,2023-01-01 14:57:00
0,0,0,2023-01-01 14:58:00
0,0,0,2023-01-01 14:59:00
0,0,0,2023-01-01 15:00:00
42,42,1,2023-01-01 15:01:00
0,0,0,2023-01-01 15:02:00
147,0,1,2023-01-01 15:03:00
0,0,0,2023-01-01 15:04:00
0,0,0,2023-01-01 15:05:00
222,5834,0,2023-01-01 15:06:00
0,0,0,2023-01-01 15:07:00
198,1427,0,2023-01-01 15:08:00
0,0,0,2023-01-01 15:09:00
520,0,1,2023-01-01 15:10:00
0,0,0,2023-01-01 15:11:00
0,0,0,2023-01-01 15:12:00
0,0,0,2023-01-01 15:13:00
8,0,1,2023-01-01 15:14:00
0,0,0,2023-01-01 15:15:00
0,0,0,2023-01-01 15:16:00
0,0,0,2023-01-01 15:17:00
217,1035,0,2023-01-01 15:18:00
0,0,0,2023-01-01 15:19:00
8,0,1,2023-01-01 15:20:00
252,2795,0,2023-01-01 15:21:00
200,940,0,2023-01-01 15:22:00
0,0,0,2023-01-01 15:23:00
243,663,0,2023-01-01 15:24:00
0,0,0,2023-01-01 15:25:00
0,0,0,2023-01-01 15:26:00
0,0,0,2023-01-01 15:27:00
0,0,0,2023-01-01 15:28:00
0,0,0,2023-01-01 15:29:00
0,0,0,2023-01-01 15:30:00
0,0,0,2023-01-01 15:31:00
209,2408,0,2023-01-01 15:32:00
215,11680,0,2023-01-01 15:33:00
0,0,0,2023-01-01 15:34:00
31,0,1,2023-01-01 15:35:00
338,275,0,2023-01-01 15:36:00
249,27998,0,2023-01-01 15:37:00
232,5745,0,2023-01-01 15:38:00
260,283,0,2023-01-01 15:39:00
0,0,0,2023-01-01 15:40:00
0,0,0,2023-01-01 15:41:00
2168,402,0,2023-01-01 15:42:00
373,0,0,2023-01-01 15:43:00
347,1417,0,2023-01-01 15:44:00
354,1875,0,2023-01-01 15:45:00
0,0,0,2023-01-01 15:46:00
0,0,0,2023-01-01 15:47:00
0,0,0,2023-01-01 15:48:00
0,0,0,2023-01-01 15:49:00
305,2698,0,2023-01-01 15:50:00
0,0,0,2023-01-01 15:51:00
105,147,1,2023-01-01 15:52:00
221,602,0,2023-01-01 15:53:00
887,436,0,2023-01-01 15:54:00
695,328,0,2023-01-01 15:55:00
520,0,1,2023-01-01 15:56:00
495,0,0,2023-01-01 15:57:00
0,0,0,2023-01-01 15:58:00
0,0,0,2023-01-01 15:59:00
2760,370,0,2023-01-01 16:00:00
45,83,1,2023-01-01 16:01:00
756,332,0,2023-01-01 16:02:00
0,0,0,2023-01-01 16:03:00
218,6776,0,2023-01-01 16:04:00
0,0,0,2023-01-01 16:05:00
0,0,0,2023-01-01 16:06:00
0,0,0,2023-01-01 16:07:00
7196,0,3,2023-01-01 16:08:00
46,134,1,2023-01-01 16:09:00
12,0,0,2023-01-01 16:10:00
45,130,1,2023-01-01 16:11:00
43,71,1,2023-01-01 16:12:00
520,0,1,2023-01-01 16:13:00
206,12642,0,2023-01-01 16:14:00
1032,0,1,2023-01-01 16:15:00
2634,8611,0,2023-01-01 16:16:00
334,10686,0,2023-01-01 16:17:00
4539,0,0,2023-01-01 16:18:00
320,520,0,2023-01-01 16:19:00
30,0,1,2023-01-01 16:20:00
0,0,0,2023-01-01 16:21:00
281,759,0,2023-01-01 16:22:00
345,3938,0,2023-01-01 16:23:00
0,0,0,2023-01-01 16:24:00
223,408,0,2023-01-01 16:25:00
0,0,0,2023-01-01 16:26:00
0,0,0,2023-01-01 16:27:00
8,0,1,2023-01-01 16:28:00
0,0,0,2023-01-01 16:29:00
204,260,0,2023-01-01 16:30:00
0,0,0,2023-01-01 16:31:00
1,0,0,2023-01-01 16:32:00
0,0,0,2023-01-01 16:33:00
0,0,0,2023-01-01 16:34:00
676,23920,0,2023-01-01 16:35:00
209,3556,0,2023-01-01 16:36:00
0,0,0,2023-01-01 16:37:00
0,0,0,2023-01-01 16:38:00
229,934,0,2023-01-01 16:39:00
0,0,0,2023-01-01 16:40:00
516,4,1,2023-01-01 16:41:00
344,1247,0,2023-01-01 16:42:00
0,0,0,2023-01-01 16:43:00
0,0,0,2023-01-01 16:44:00
277,1224,0,2023-01-01 16:45:00
325,3941,0,2023-01-01 16:46:00
0,0,0,2023-01-01 16:47:00
1277,328,0,2023-01-01 16:48:00
0,0,0,2023-01-01 16:49:00
0,0,0,2023-01-01 16:50:00
219,183,0,2023-01-01 16:51:00
0,0,0,2023-01-01 16:52:00
0,0,0,2023-01-01 16:53:00
41,71,1,2023-01-01 16:54:00
0,0,0,2023-01-01 16:55:00
0,0,0,2023-01-01 16:56:00
326,420,0,2023-01-01 16:57:00
0,0,0,2023-01-01 16:58:00
1032,0,1,2023-01-01 16:59:00
0,0,0,2023-01-01 17:00:00
334,0,0,2023-01-01 17:01:00
8,0,1,2023-01-01 17:02:00
0,0,0,2023-01-01 17:03:00
0,0,0,2023-01-01 17:04:00
229,301,0,2023-01-01 17:05:00
205,6622,0,2023-01-01 17:06:00
0,0,0,2023-01-01 17:07:00
319,583,0,2023-01-01 17:08:00
0,0,0,2023-01-01 17:09:00
304,1380,0,2023-01-01 17:10:00
9,317,0,2023-01-01 17:11:00
0,0,0,2023-01-01 17:12:00
356,1137,0,2023-01-01 17:13:00
0,0,0,2023-01-01 17:14:00
44,73,1,2023-01-01 17:15:00
0,0,0,2023-01-01 17:16:00
299,12471,0,2023-01-01 17:17:00
381709090,0,3,2023-01-01 17:18:00
6,123,0,2023-01-01 17:19:00
0,15,0,2023-01-01 17:20:00
0,0,0,2023-01-01 17:21:00
0,0,0,2023-01-01 17:22:00
366,4084,0,2023-01-01 17:23:00
0,0,0,2023-01-01 17:24:00
0,0,0,2023-01-01 17:25:00
2194619,0,3,2023-01-01 17:26:00
145,105,1,2023-01-01 17:27:00
146,105,1,2023-01-01 17:28:00
0,0,0,2023-01-01 17:29:00
45,45,1,2023-01-01 17:30:00
0,0,0,2023-01-01 17:31:00
0,0,0,2023-01-01 17:32:00
236,357,0,2023-01-01 17:33:00
0,0,0,2023-01-01 17:34:00
0,0,0,2023-01-01 17:35:00
258,11380,0,2023-01-01 17:36:00
0,0,0,2023-01-01 17:37:00
188,13450,0,2023-01-01 17:38:00
0,0,0,2023-01-01 17:39:00
1195,2449,0,2023-01-01 17:40:00
992,329,0,2023-01-01 17:41:00
0,0,0,2023-01-01 17:42:00
310,255,0,2023-01-01 17:43:00
2597,331,0,2023-01-01 17:44:00
0,0,0,2023-01-01 17:45:00
251,1981,0,2023-01-01 17:46:00
0,0,0,2023-01-01 17:47:00
748,0,0,2023-01-01 17:48:00
158,38643,0,2023-01-01 17:49:00
0,0,0,2023-01-01 17:50:00
0,0,0,2023-01-01 17:51:00
8,0,1,2023-01-01 17:52:00
0,0,0,2023-01-01 17:53:00
229,682,0,2023-01-01 17:54:00
8,0,1,2023-01-01 17:55:00
10044,0,3,2023-01-01 17:56:00
123,234,0,2023-01-01 17:57:00
0,0,0,2023-01-01 17:58:00
276,108545,0,2023-01-01 17:59:00
0,0,0,2023-01-01 18:00:00
319,4143,0,2023-01-01 18:01:00
280,16574,0,2023-01-01 18:02:00
0,0,0,2023-01-01 18:03:00
42,42,1,2023-01-01 18:04:00
8,0,1,2023-01-01 18:05:00
2838,325,0,2023-01-01 18:06:00
463,12604,0,2023-01-01 18:07:00
0,0,0,2023-01-01 18:08:00
0,0,0,2023-01-01 18:09:00
45,134,1,2023-01-01 18:10:00
8,0,1,2023-01-01 18:11:00
0,4,0,2023-01-01 18:12:00
0,0,0,2023-01-01 18:13:00
28,0,1,2023-01-01 18:14:00
0,0,0,2023-01-01 18:15:00
294,3808,0,2023-01-01 18:16:00
146,105,1,2023-01-01 18:17:00
31,91,1,2023-01-01 18:18:00
29,29,1,2023-01-01 18:19:00
0,0,0,2023-01-01 18:20:00
1131,326,0,2023-01-01 18:21:00
217,2887,0,2023-01-01 18:22:00
1329,330,0,2023-01-01 18:23:00
44,145,1,2023-01-01 18:24:00
0,0,0,2023-01-01 18:25:00
8,0,1,2023-01-01 18:26:00
224,6874,0,2023-01-01 18:27:00
290,1704,0,2023-01-01 18:28:00
242,16819,0,2023-01-01 18:29:00
197,7204,0,2023-01-01 18:30:00
1032,0,1,2023-01-01 18:31:00
318,9696,0,2023-01-01 18:32:00
0,0,0,2023-01-01 18:33:00
234,2659,0,2023-01-01 18:34:00
1032,0,1,2023-01-01 18:35:00
1492,336,0,2023-01-01 18:36:00
0,0,0,2023-01-01 18:37:00
0,0,0,2023-01-01 18:38:00
0,0,0,2023-01-01 18:39:00
303,6833,0,2023-01-01 18:40:00
262,3819,0,2023-01-01 18:41:00
0,0,0,2023-01-01 18:42:00
334,0,0,2023-01-01 18:43:00
258,12037,0,2023-01-01 18:44:00
215,0,1,2023-01-01 18:45:00
246,1600,0,2023-01-01 18:46:00
312,3222,0,2023-01-01 18:47:00
201,0,0,2023-01-01 18:48:00
222,2446,0,2023-01-01 18:49:00
290,2107,0,2023-01-01 18:50:00
11376,0,3,2023-01-01 18:51:00
0,0,0,2023-01-01 18:52:00
306,3222,0,2023-01-01 18:53:00
308,608,0,2023-01-01 18:54:00
0,0,0,2023-01-01 18:55:00
0,0,0,2023-01-01 18:56:00
0,0,0,2023-01-01 18:57:00
199,749,0,2023-01-01 18:58:00
0,0,0,2023-01-01 18:59:00
8,0,1,2023-01-01 19:00:00
1,0,0,2023-01-01 19:01:00
0,0,0,2023-01-01 19:02:00
564,0,1,2023-01-01 19:03:00
0,0,0,2023-01-01 19:04:00
280,9544,0,2023-01-01 19:05:00
0,0,0,2023-01-01 19:06:00
186,15495,0,2023-01-01 19:07:00
0,0,0,2023-01-01 19:08:00
0,0,0,2023-01-01 19:09:00
0,0,0,2023-01-01 19:10:00
0,0,0,2023-01-01 19:11:00
44,73,1,2023-01-01 19:12:00
197,380,0,2023-01-01 19:13:00
0,0,0,2023-01-01 19:14:00
0,0,0,2023-01-01 19:15:00
0,0,0,2023-01-01 19:16:00
8,0,1,2023-01-01 19:17:00
0,0,0,2023-01-01 19:18:00
28,0,1,2023-01-01 19:19:00
0,0,0,2023-01-01 19:20:00
0,0,0,2023-01-01 19:21:00
0,0,0,2023-01-01 19:22:00
0,0,0,2023-01-01 19:23:00
0,0,0,2023-01-01 19:24:00
8,0,1,2023-01-01 19:25:00
0,0,0,2023-01-01 19:26:00
14,41,0,2023-01-01 19:27:00
0,0,0,2023-01-01 19:28:00
8,0,1,2023-01-01 19:29:00
0,0,0,2023-01-01 19:30:00
1032,0,1,2023-01-01 19:31:00
181,0,1,2023-01-01 19:32:00
105,147,1,2023-01-01 19:33:00
1,0,1,2023-01-01 19:34:00
289,2488,0,2023-01-01 19:35:00
45,45,1,2023-01-01 19:36:00
1032,0,1,2023-01-01 19:37:00
1121,7999,0,2023-01-01 19:38:00
235,512,0,2023-01-01 19:39:00
0,0,0,2023-01-01 19:40:00
299,1129,0,2023-01-01 19:41:00
0,0,0,2023-01-01 19:42:00
0,0,0,2023-01-01 19:43:00
0,0,0,2023-01-01 19:44:00
520,0,1,2023-01-01 19:45:00
664,333,0,2023-01-01 19:46:00
1770,328,0,2023-01-01 19:47:00
42,42,1,2023-01-01 19:48:00
276,2924,0,2023-01-01 19:49:00
0,0,0,2023-01-01 19:50:00
0,0,0,2023-01-01 19:51:00
299,1380,0,2023-01-01 19:52:00
0,0,0,2023-01-01 19:53:00
296,943,0,2023-01-01 19:54:00
0,0,0,2023-01-01 19:55:00
224,8621,0,2023-01-01 19:56:00
2376,329,0,2023-01-01 19:57:00
18,0,1,2023-01-01 19:58:00
210,566,0,2023-01-01 19:59:00
327,1695,0,2023-01-01 20:00:00
0,0,0,2023-01-01 20:01:00
0,0,0,2023-01-01 20:02:00
0,0,0,2023-01-01 20:03:00
306,1319,0,2023-01-01 20:04:00
1211,282,0,2023-01-01 20:05:00
44,44,1,2023-01-01 20:06:00
0,0,0,2023-01-01 20:07:00
43,128,1,2023-01-01 20:08:00
0,0,0,2023-01-01 20:09:00
229,8015,0,2023-01-01 20:10:00
0,0,0,2023-01-01 20:11:00
307,321,0,2023-01-01 20:12:00
0,0,0,2023-01-01 20:13:00
228,24786,0,2023-01-01 20:14:00
0,0,0,2023-01-01 20:15:00
0,0,0,2023-01-01 20:16:00
211,321,0,2023-01-01 20:17:00
259,275,0,2023-01-01 20:18:00
31,47,1,2023-01-01 20:19:00
0,0,0,2023-01-01 20:20:00
1,0,1,2023-01-01 20:21:00
538,6471,0,2023-01-01 20:22:00
0,0,0,2023-01-01 20:23:00
520,0,1,2023-01-01 20:24:00
0,0,0,2023-01-01 20:25:00
748,0,0,2023-01-01 20:26:00
0,0,0,2023-01-01 20:27:00
0,0,0,2023-01-01 20:28:00
43,136,1,2023-01-01 20:29:00
283,337,0,2023-01-01 20:30:00
341,786,0,2023-01-01 20:31:00
8,0,1,2023-01-01 20:32:00
42,42,1,2023-01-01 20:33:00
0,0,0,2023-01-01 20:34:00
1,0,0,2023-01-01 20:35:00
0,0,0,2023-01-01 20:36:00
10389,0,3,2023-01-01 20:37:00
0,0,0,2023-01-01 20:38:00
45,45,1,2023-01-01 20:39:00
74,0,0,2023-01-01 20:40:00
43,68,1,2023-01-01 20:41:00
1243,366,0,2023-01-01 20:42:00
318,495,0,2023-01-01 20:43:00
2194619,0,3,2023-01-01 20:44:00
0,0,0,2023-01-01 20:45:00
78,44,1,2023-01-01 20:46:00
43,116,1,2023-01-01 20:47:00
1637,338,0,2023-01-01 20:48:00
213,900,0,2023-01-01 20:49:00
0,0,0,2023-01-01 20:50:00
1232,333,0,2023-01-01 20:51:00
266,499,0,2023-01-01 20:52:00
285,2531,0,2023-01-01 20:53:00
0,0,0,2023-01-01 20:54:00
286,1425,0,2023-01-01 20:55:00
30,0,1,2023-01-01 20:56:00
0,0,0,2023-01-01 20:57:00
0,0,0,2023-01-01 20:58:00
0,0,0,2023-01-01 20:59:00
223,3327,0,2023-01-01 21:00:00
200,1061,0,2023-01-01 21:01:00
0,0,0,2023-01-01 21:02:00
0,0,0,2023-01-01 21:03:00
1480,0,1,2023-01-01 21:04:00
45,140,1,2023-01-01 21:05:00
0,0,0,2023-01-01 21:06:00
28,0,1,2023-01-01 21:07:00
204,313,0,2023-01-01 21:08:00
0,0,0,2023-01-01 21:09:00
297,753,0,2023-01-01 21:10:00
0,0,0,2023-01-01 21:11:00
0,0,0,2023-01-01 21:12:00
0,0,0,2023-01-01 21:13:00
300,311,0,2023-01-01 21:14:00
8,0,1,2023-01-01 21:15:00
0,0,0,2023-01-01 21:16:00
30,0,0,2023-01-01 21:17:00
0,0,0,2023-01-01 21:18:00
0,0,0,2023-01-01 21:19:00
8,0,1,2023-01-01 21:20:00
0,0,0,2023-01-01 21:21:00
105,146,1,2023-01-01 21:22:00
1,0,1,2023-01-01 21:23:00
244,263,0,2023-01-01 21:24:00
8,0,1,2023-01-01 21:25:00
0,0,0,2023-01-01 21:26:00
771,374,0,2023-01-01 21:27:00
105,147,1,2023-01-01 21:28:00
0,0,0,2023-01-01 21:29:00
254,5918,0,2023-01-01 21:30:00
0,0,0,2023-01-01 21:31:00
330,13508,0,2023-01-01 21:32:00
0,0,0,2023-01-01 21:33:00
0,0,0,2023-01-01 21:34:00
0,0,0,2023-01-01 21:35:00
166,23376,0,2023-01-01 21:36:00
322,1408,0,2023-01-01 21:37:00
28,0,1,2023-01-01 21:38:00
30,0,1,2023-01-01 21:39:00
45,130,1,2023-01-01 21:40:00
0,0,0,2023-01-01 21:41:00
8,0,1,2023-01-01 21:42:00
0,0,0,2023-01-01 21:43:00
215,0,1,2023-01-01 21:44:00
298,3571,0,2023-01-01 21:45:00
0,0,0,2023-01-01 21:46:00
252,273544,0,2023-01-01 21:47:00
0,0,0,2023-01-01 21:48:00
0,0,0,2023-01-01 21:49:00
4539,0,0,2023-01-01 21:50:00
197,18881,0,2023-01-01 21:51:00
0,0,0,2023-01-01 21:52:00
0,0,0,2023-01-01 21:53:00
259,1541,0,2023-01-01 21:54:00
1193,333,0,2023-01-01 21:55:00
46,117,1,2023-01-01 21:56:00
1016,332,0,2023-01-01 21:57:00
0,0,0,2023-01-01 21:58:00
237,5250,0,2023-01-01 21:59:00
0,0,0,2023-01-01 22:00:00
0,0,0,2023-01-01 22:01:00
0,0,0,2023-01-01 22:02:00
219,6721,0,2023-01-01 22:03:00
0,0,0,2023-01-01 22:04:00
0,0,0,2023-01-01 22:05:00
8,0,1,2023-01-01 22:06:00
0,0,0,2023-01-01 22:07:00
45,72,1,2023-01-01 22:08:00
0,0,0,2023-01-01 22:09:00
0,0,0,2023-01-01 22:10:00
43,107,1,2023-01-01 22:11:00
0,0,0,2023-01-01 22:12:00
276,71903,0,2023-01-01 22:13:00
147,0,1,2023-01-01 22:14:00
172,15119,0,2023-01-01 22:15:00
42,42,1,2023-01-01 22:16:00
237,3891,0,2023-01-01 22:17:00
200,267,0,2023-01-01 22:18:00
360,1738,0,2023-01-01 22:19:00
347,807,0,2023-01-01 22:20:00
231,1225,0,2023-01-01 22:21:00
224,4114,0,2023-01-01 22:22:00
0,0,0,2023-01-01 22:23:00
0,0,0,2023-01-01 22:24:00
201,2435,0,2023-01-01 22:25:00
43,71,1,2023-01-01 22:26:00
8,0,1,2023-01-01 22:27:00
0,0,0,2023-01-01 22:28:00
226,3709,0,2023-01-01 22:29:00
704,2070,0,2023-01-01 22:30:00
186,14609,0,2023-01-01 22:31:00
44,672,0,2023-01-01 22:32:00
8,0,1,2023-01-01 22:33:00
0,0,0,2023-01-01 22:34:00
0,0,0,2023-01-01 22:35:00
30,0,1,2023-01-01 22:36:00
0,0,0,2023-01-01 22:37:00
0,0,0,2023-01-01 22:38:00
1231,2451,0,2023-01-01 22:39:00
285,263,0,2023-01-01 22:40:00
0,0,0,2023-01-01 22:41:00
520,0,1,2023-01-01 22:42:00
0,0,0,2023-01-01 22:43:00
272,4841,0,2023-01-01 22:44:00
201,1148,0,2023-01-01 22:45:00
286,1476,0,2023-01-01 22:46:00
0,0,0,2023-01-01 22:47:00
0,0,0,2023-01-01 22:48:00
370,274,0,2023-01-01 22:49:00
8,0,1,2023-01-01 22:50:00
8,0,0,2023-01-01 22:51:00
43,73,1,2023-01-01 22:52:00
1,0,1,2023-01-01 22:53:00
888,328,0,2023-01-01 22:54:00
268,656,0,2023-01-01 22:55:00
0,0,0,2023-01-01 22:56:00
46,77,1,2023-01-01 22:57:00
383,0,0,2023-01-01 22:58:00
520,0,1,2023-01-01 22:59:00
0,0,0,2023-01-01 23:00:00
0,0,0,2023-01-01 23:01:00
1032,0,1,2023-01-01 23:02:00
257,1650,0,2023-01-01 23:03:00
160,584,0,2023-01-01 23:04:00
0,0,0,2023-01-01 23:05:00
0,0,0,2023-01-01 23:06:00
0,0,0,2023-01-01 23:07:00
1,0,0,2023-01-01 23:08:00
210,10561,0,2023-01-01 23:09:00
0,0,0,2023-01-01 23:10:00
0,0,0,2023-01-01 23:11:00
292,263,0,2023-01-01 23:12:00
300,1444,0,2023-01-01 23:13:00
0,0,0,2023-01-01 23:14:00
0,0,0,2023-01-01 23:15:00
0,0,0,2023-01-01 23:16:00
186,14515,0,2023-01-01 23:17:00
0,0,0,2023-01-01 23:18:00
334,479,0,2023-01-01 23:19:00
318,760,0,2023-01-01 23:20:00
305,928,0,2023-01-01 23:21:00
740,0,0,2023-01-01 23:22:00
204,269,0,2023-01-01 23:23:00
0,0,0,2023-01-01 23:24:00
8,0,1,2023-01-01 23:25:00
0,0,0,2023-01-01 23:26:00
0,0,0,2023-01-01 23:27:00
1218,2449,0,2023-01-01 23:28:00
286,7833,0,2023-01-01 23:29:00
1,0,1,2023-01-01 23:30:00
0,0,0,2023-01-01 23:31:00
0,0,0,2023-01-01 23:32:00
258,11758,0,2023-01-01 23:33:00
355,8377,0,2023-01-01 23:34:00
0,0,0,2023-01-01 23:35:00
0,0,0,2023-01-01 23:36:00
276,365,0,2023-01-01 23:37:00
0,0,0,2023-01-01 23:38:00
8,0,1,2023-01-01 23:39:00
54540,8314,3,2023-01-01 23:40:00
149,13592,0,2023-01-01 23:41:00
328,1831,0,2023-01-01 23:42:00
46,128,1,2023-01-01 23:43:00
28,0,1,2023-01-01 23:44:00
28,0,1,2023-01-01 23:45:00
0,0,0,2023-01-01 23:46:00
0,0,0,2023-01-01 23:47:00
42,132,1,2023-01-01 23:48:00
1230,328,0,2023-01-01 23:49:00
0,0,0,2023-01-01 23:50:00
0,0,0,2023-01-01 23:51:00
0,0,0,2023-01-01 23:52:00
1032,0,1,2023-01-01 23:53:00
0,0,0,2023-01-01 23:54:00
0,0,0,2023-01-01 23:55:00
0,0,0,2023-01-01 23:56:00
0,0,0,2023-01-01 23:57:00
42,42,1,2023-01-01 23:58:00
0,0,0,2023-01-01 23:59:00
330,772,0,2023-01-02 00:00:00
0,0,0,2023-01-02 00:01:00
0,0,0,2023-01-02 00:02:00
0,0,0,2023-01-02 00:03:00
520,0,1,2023-01-02 00:04:00
0,0,0,2023-01-02 00:05:00
0,0,0,2023-01-02 00:06:00
44,127,1,2023-01-02 00:07:00
0,0,0,2023-01-02 00:08:00
